"","bigram","bigram_position","word"
"1229","nt","4","point"
"1230","fa","1","far"
"1231","ar","2","far"
"1232","bu","1","business"
"1233","us","2","business"
"1234","si","3","business"
"1235","in","4","business"
"1236","ne","5","business"
"1237","es","6","business"
"1238","ss","7","business"
"1239","se","1","set"
"1240","et","2","set"
"1241","cl","1","close"
"1242","lo","2","close"
"1243","os","3","close"
"1244","se","4","close"
"1245","ti","1","times"
"1246","im","2","times"
"1247","me","3","times"
"1248","es","4","times"
"1249","go","1","goes"
"1250","oe","2","goes"
"1251","es","3","goes"
"1252","ca","1","car"
"1253","ar","2","car"
"1254","wo","1","word"
"1255","or","2","word"
"1256","rd","3","word"
"1257","so","1","son"
"1258","on","2","son"
"1259","no","1","nobody"
"1260","ob","2","nobody"
"1261","bo","3","nobody"
"1262","od","4","nobody"
"1263","dy","5","nobody"
"1264","re","1","rest"
"1265","es","2","rest"
"1266","st","3","rest"
"1267","si","1","sir"
"1268","ir","2","sir"
"1269","hu","1","hurt"
"1270","ur","2","hurt"
"1271","rt","3","hurt"
"1272","ev","1","everyone"
"1273","ve","2","everyone"
"1274","er","3","everyone"
"1275","ry","4","everyone"
"1276","yo","5","everyone"
"1277","on","6","everyone"
"1278","ne","7","everyone"
"1279","as","1","asked"
"1280","sk","2","asked"
"1281","ke","3","asked"
"1282","ed","4","asked"
"1283","hi","1","hit"
"1284","it","2","hit"
"1285","ba","1","baby"
"1286","ab","2","baby"
"1287","by","3","baby"
"1288","bi","1","bit"
"1289","it","2","bit"
"1290","yo","1","yours"
"1291","ou","2","yours"
"1292","ur","3","yours"
"1293","rs","4","yours"
"1294","ha","1","hands"
"1295","an","2","hands"
"1296","nd","3","hands"
"1297","ds","4","hands"
"1298","cr","1","crazy"
"1299","ra","2","crazy"
"1300","az","3","crazy"
"1301","zy","4","crazy"
"1302","we","1","week"
"1303","ee","2","week"
"1304","ek","3","week"
"1305","br","1","break"
"1306","re","2","break"
"1307","ea","3","break"
"1308","ak","4","break"
"1309","me","1","men"
"1310","en","2","men"
"1311","co","1","couple"
"1312","ou","2","couple"
"1313","up","3","couple"
"1314","pl","4","couple"
"1315","le","5","couple"
"1316","ei","1","either"
"1317","it","2","either"
"1318","th","3","either"
"1319","he","4","either"
"1320","er","5","either"
"1321","ye","1","year"
"1322","ea","2","year"
"1323","ar","3","year"
"1324","wa","1","waiting"
"1325","ai","2","waiting"
"1326","it","3","waiting"
"1327","ti","4","waiting"
"1328","in","5","waiting"
"1329","ng","6","waiting"
"1330","be","1","beautiful"
"1331","ea","2","beautiful"
"1332","au","3","beautiful"
"1333","ut","4","beautiful"
"1334","ti","5","beautiful"
"1335","if","6","beautiful"
"1336","fu","7","beautiful"
"1337","ul","8","beautiful"
"1338","wi","1","wish"
"1339","is","2","wish"
"1340","sh","3","wish"
"1341","al","1","almost"
"1342","lm","2","almost"
"1343","mo","3","almost"
"1344","os","4","almost"
"1345","st","5","almost"
"1346","ca","1","cause"
"1347","au","2","cause"
"1348","us","3","cause"
"1349","se","4","cause"
"1350","af","1","afraid"
"1351","fr","2","afraid"
"1352","ra","3","afraid"
"1353","ai","4","afraid"
"1354","id","5","afraid"
"1355","cu","1","cut"
"1356","ut","2","cut"
"1357","pa","1","pay"
"1358","ay","2","pay"
"1359","fo","1","four"
"1360","ou","2","four"
"1361","ur","3","four"
"1362","st","1","stand"
"1363","ta","2","stand"
"1364","an","3","stand"
"1365","nd","4","stand"
"1366","ca","1","case"
"1367","as","2","case"
"1368","se","3","case"
"1369","im","1","important"
"1370","mp","2","important"
"1371","po","3","important"
"1372","or","4","important"
"1373","rt","5","important"
"1374","ta","6","important"
"1375","an","7","important"
"1376","nt","8","important"
"1377","tr","1","tried"
"1378","ri","2","tried"
"1379","ie","3","tried"
"1380","ed","4","tried"
"1381","an","1","anybody"
"1382","ny","2","anybody"
"1383","yb","3","anybody"
"1384","bo","4","anybody"
"1385","od","5","anybody"
"1386","dy","6","anybody"
"1387","di","1","different"
"1388","if","2","different"
"1389","ff","3","different"
"1390","fe","4","different"
"1391","er","5","different"
"1392","re","6","different"
"1393","en","7","different"
"1394","nt","8","different"
"1395","ho","1","hours"
"1396","ou","2","hours"
"1397","ur","3","hours"
"1398","rs","4","hours"
"1399","wa","1","walk"
"1400","al","2","walk"
"1401","lk","3","walk"
"1402","te","1","telling"
"1403","el","2","telling"
"1404","ll","3","telling"
"1405","li","4","telling"
"1406","in","5","telling"
"1407","ng","6","telling"
"1408","ea","1","eat"
"1409","at","2","eat"
"1410","re","1","reason"
"1411","ea","2","reason"
"1412","as","3","reason"
"1413","so","4","reason"
"1414","on","5","reason"
"1415","sh","1","shut"
"1416","hu","2","shut"
"1417","ut","3","shut"
"1418","in","1","inside"
"1419","ns","2","inside"
"1420","si","3","inside"
"1421","id","4","inside"
"1422","de","5","inside"
"1423","wi","1","wife"
"1424","if","2","wife"
"1425","fe","3","wife"
"1426","tr","1","trouble"
"1427","ro","2","trouble"
"1428","ou","3","trouble"
"1429","ub","4","trouble"
"1430","bl","5","trouble"
"1431","le","6","trouble"
"1432","ey","1","eyes"
"1433","ye","2","eyes"
"1434","es","3","eyes"
"1435","al","1","also"
"1436","ls","2","also"
"1437","so","3","also"
"1438","ha","1","hate"
"1439","at","2","hate"
"1440","te","3","hate"
"1441","re","1","read"
"1442","ea","2","read"
"1443","ad","3","read"
"1444","be","1","behind"
"1445","eh","2","behind"
"1446","hi","3","behind"
"1447","in","4","behind"
"1448","nd","5","behind"
"1449","st","1","started"
"1450","ta","2","started"
"1451","ar","3","started"
"1452","rt","4","started"
"1453","te","5","started"
"1454","ed","6","started"
"1455","ah","1","ahead"
"1456","he","2","ahead"
"1457","ea","3","ahead"
"1458","ad","4","ahead"
"1459","pi","1","pick"
"1460","ic","2","pick"
"1461","ck","3","pick"
"1462","si","1","side"
"1463","id","2","side"
"1464","de","3","side"
"1465","pe","1","person"
"1466","er","2","person"
"1467","rs","3","person"
"1468","so","4","person"
"1469","on","5","person"
"1470","da","1","damn"
"1471","am","2","damn"
"1472","mn","3","damn"
"1473","ha","1","half"
"1474","al","2","half"
"1475","lf","3","half"
"1476","yo","1","young"
"1477","ou","2","young"
"1478","un","3","young"
"1479","ng","4","young"
"1480","br","1","brought"
"1481","ro","2","brought"
"1482","ou","3","brought"
"1483","ug","4","brought"
"1484","gh","5","brought"
"1485","ht","6","brought"
"1486","sl","1","sleep"
"1487","le","2","sleep"
"1488","ee","3","sleep"
"1489","ep","4","sleep"
"1490","fu","1","funny"
"1491","un","2","funny"
"1492","nn","3","funny"
"1493","ny","4","funny"
"1494","di","1","die"
"1495","ie","2","die"
"1496","be","1","between"
"1497","et","2","between"
"1498","tw","3","between"
"1499","we","4","between"
"1500","ee","5","between"
"1501","en","6","between"
"1502","fu","1","fun"
"1503","un","2","fun"
"1504","ki","1","kid"
"1505","id","2","kid"
"1506","th","1","though"
"1507","ho","2","though"
"1508","ou","3","though"
"1509","ug","4","though"
"1510","gh","5","though"
"1511","wa","1","wanna"
"1512","an","2","wanna"
"1513","nn","3","wanna"
"1514","na","4","wanna"
"1515","fr","1","front"
"1516","ro","2","front"
"1517","on","3","front"
"1518","nt","4","front"
"1519","qu","1","question"
"1520","ue","2","question"
"1521","es","3","question"
"1522","st","4","question"
"1523","ti","5","question"
"1524","io","6","question"
"1525","on","7","question"
"1526","he","1","heart"
"1527","ea","2","heart"
"1528","ar","3","heart"
"1529","rt","4","heart"
"1530","se","1","seems"
"1531","ee","2","seems"
"1532","em","3","seems"
"1533","ms","4","seems"
"1534","nu","1","number"
"1535","um","2","number"
"1536","mb","3","number"
"1537","be","4","number"
"1538","er","5","number"
"1539","li","1","line"
"1540","in","2","line"
"1541","ne","3","line"
"1542","sc","1","school"
"1543","ch","2","school"
"1544","ho","3","school"
"1545","oo","4","school"
"1546","ol","5","school"
"1547","ag","1","against"
"1548","ga","2","against"
"1549","ai","3","against"
"1550","in","4","against"
"1551","ns","5","against"
"1552","st","6","against"
"1553","an","1","anymore"
"1554","ny","2","anymore"
"1555","ym","3","anymore"
"1556","mo","4","anymore"
"1557","or","5","anymore"
"1558","re","6","anymore"
"1559","ki","1","kids"
"1560","id","2","kids"
"1561","ds","3","kids"
"1562","ph","1","phone"
"1563","ho","2","phone"
"1564","on","3","phone"
"1565","ne","4","phone"
"1566","we","1","welcome"
"1567","el","2","welcome"
"1568","lc","3","welcome"
"1569","co","4","welcome"
"1570","om","5","welcome"
"1571","me","6","welcome"
"1572","me","1","met"
"1573","et","2","met"
"1574","sh","1","shouldn"
"1575","ho","2","shouldn"
"1576","ou","3","shouldn"
"1577","ul","4","shouldn"
"1578","ld","5","shouldn"
"1579","dn","6","shouldn"
"1580","hi","1","high"
"1581","ig","2","high"
"1582","gh","3","high"
"1583","ou","1","outside"
"1584","ut","2","outside"
"1585","ts","3","outside"
"1586","si","4","outside"
"1587","id","5","outside"
"1588","de","6","outside"
"1589","ki","1","killed"
"1590","il","2","killed"
"1591","ll","3","killed"
"1592","le","4","killed"
"1593","ed","5","killed"
"1594","so","1","sometimes"
"1595","om","2","sometimes"
"1596","me","3","sometimes"
"1597","et","4","sometimes"
"1598","ti","5","sometimes"
"1599","im","6","sometimes"
"1600","me","7","sometimes"
"1601","es","8","sometimes"
"1602","mo","1","moment"
"1603","om","2","moment"
"1604","me","3","moment"
"1605","en","4","moment"
"1606","nt","5","moment"
"1607","ne","1","needs"
"1608","ee","2","needs"
"1609","ed","3","needs"
"1610","ds","4","needs"
"1611","fa","1","fact"
"1612","ac","2","fact"
"1613","ct","3","fact"
"1614","so","1","sounds"
"1615","ou","2","sounds"
"1616","un","3","sounds"
"1617","nd","4","sounds"
"1618","ds","5","sounds"
"1619","dr","1","drink"
"1620","ri","2","drink"
"1621","in","3","drink"
"1622","nk","4","drink"
"1623","da","1","dad"
"1624","ad","2","dad"
"1625","si","1","six"
"1626","ix","2","six"
"1627","an","1","answer"
"1628","ns","2","answer"
"1629","sw","3","answer"
"1630","we","4","answer"
"1631","er","5","answer"
"1632","fe","1","feeling"
"1633","ee","2","feeling"
"1634","el","3","feeling"
"1635","li","4","feeling"
"1636","in","5","feeling"
"1637","ng","6","feeling"
"1638","ho","1","hour"
"1639","ou","2","hour"
"1640","ur","3","hour"
"1641","fu","1","full"
"1642","ul","2","full"
"1643","ll","3","full"
"1644","al","1","along"
"1645","lo","2","along"
"1646","on","3","along"
"1647","ng","4","along"
"1648","gl","1","glad"
"1649","la","2","glad"
"1650","ad","3","glad"
"1651","sp","1","speak"
"1652","pe","2","speak"
"1653","ea","3","speak"
"1654","ak","4","speak"
"1655","qu","1","quite"
"1656","ui","2","quite"
"1657","it","3","quite"
"1658","te","4","quite"
"1659","bu","1","buy"
"1660","uy","2","buy"
"1661","ab","1","able"
"1662","bl","2","able"
"1663","le","3","able"
"1664","de","1","death"
"1665","ea","2","death"
"1666","at","3","death"
"1667","th","4","death"
"1668","fr","1","free"
"1669","re","2","free"
"1670","ee","3","free"
"1671","st","1","stupid"
"1672","tu","2","stupid"
"1673","up","3","stupid"
"1674","pi","4","stupid"
"1675","id","5","stupid"
"1676","ru","1","running"
"1677","un","2","running"
"1678","nn","3","running"
"1679","ni","4","running"
"1680","in","5","running"
"1681","ng","6","running"
"1682","st","1","story"
"1683","to","2","story"
"1684","or","3","story"
"1685","ry","4","story"
"1686","lo","1","lose"
"1687","os","2","lose"
"1688","se","3","lose"
"1689","se","1","send"
"1690","en","2","send"
"1691","nd","3","send"
"1692","tr","1","trust"
"1693","ru","2","trust"
"1694","us","3","trust"
"1695","st","4","trust"
"1696","sh","1","shot"
"1697","ho","2","shot"
"1698","ot","3","shot"
"1699","ho","1","hot"
"1700","ot","2","hot"
"1701","tr","1","truth"
"1702","ru","2","truth"
"1703","ut","3","truth"
"1704","th","4","truth"
"1705","ho","1","honey"
"1706","on","2","honey"
"1707","ne","3","honey"
"1708","ey","4","honey"
"1709","cl","1","clear"
"1710","le","2","clear"
"1711","ea","3","clear"
"1712","ar","4","clear"
"1713","ti","1","till"
"1714","il","2","till"
"1715","ll","3","till"
"1716","la","1","lady"
"1717","ad","2","lady"
"1718","dy","3","lady"
"1719","wa","1","water"
"1720","at","2","water"
"1721","te","3","water"
"1722","er","4","water"
"1723","to","1","town"
"1724","ow","2","town"
"1725","wn","3","town"
"1726","be","1","bed"
"1727","ed","2","bed"
"1728","li","1","living"
"1729","iv","2","living"
"1730","vi","3","living"
"1731","in","4","living"
"1732","ng","5","living"
"1733","se","1","seem"
"1734","ee","2","seem"
"1735","em","3","seem"
"1736","mo","1","mom"
"1737","om","2","mom"
"1738","so","1","sound"
"1739","ou","2","sound"
"1740","un","3","sound"
"1741","nd","4","sound"
"1742","ha","1","happens"
"1743","ap","2","happens"
"1744","pp","3","happens"
"1745","pe","4","happens"
"1746","en","5","happens"
"1747","ns","6","happens"
"1748","li","1","lives"
"1749","iv","2","lives"
"1750","ve","3","lives"
"1751","es","4","lives"
"1752","sa","1","save"
"1753","av","2","save"
"1754","ve","3","save"
"1755","ta","1","taken"
"1756","ak","2","taken"
"1757","ke","3","taken"
"1758","en","4","taken"
"1759","mo","1","months"
"1760","on","2","months"
"1761","nt","3","months"
"1762","th","4","months"
"1763","hs","5","months"
"1764","se","1","serious"
"1765","er","2","serious"
"1766","ri","3","serious"
"1767","io","4","serious"
"1768","ou","5","serious"
"1769","us","6","serious"
"1770","to","1","touch"
"1771","ou","2","touch"
"1772","uc","3","touch"
"1773","ch","4","touch"
"1774","be","1","bet"
"1775","et","2","bet"
"1776","ne","1","news"
"1777","ew","2","news"
"1778","ws","3","news"
"1779","of","1","office"
"1780","ff","2","office"
"1781","fi","3","office"
"1782","ic","4","office"
"1783","ce","5","office"
"1784","le","1","leaving"
"1785","ea","2","leaving"
"1786","av","3","leaving"
"1787","vi","4","leaving"
"1788","in","5","leaving"
"1789","ng","6","leaving"
"1790","bo","1","body"
"1791","od","2","body"
"1792","dy","3","body"
"1793","di","1","dinner"
"1794","in","2","dinner"
"1795","nn","3","dinner"
"1796","ne","4","dinner"
"1797","er","5","dinner"
"1798","ma","1","married"
"1799","ar","2","married"
"1800","rr","3","married"
"1801","ri","4","married"
"1802","ie","5","married"
"1803","ed","6","married"
"1804","fi","1","fire"
"1805","ir","2","fire"
"1806","re","3","fire"
"1807","li","1","light"
"1808","ig","2","light"
"1809","gh","3","light"
"1810","ht","4","light"
"1811","pe","1","perfect"
"1812","er","2","perfect"
"1813","rf","3","perfect"
"1814","fe","4","perfect"
"1815","ec","5","perfect"
"1816","ct","6","perfect"
"1817","sp","1","special"
"1818","pe","2","special"
"1819","ec","3","special"
"1820","ci","4","special"
"1821","ia","5","special"
"1822","al","6","special"
"1823","ha","1","hang"
"1824","an","2","hang"
"1825","ng","3","hang"
"1826","lu","1","luck"
"1827","uc","2","luck"
"1828","ck","3","luck"
"1829","lu","1","lucky"
"1830","uc","2","lucky"
"1831","ck","3","lucky"
"1832","ky","4","lucky"
"1833","pr","1","promise"
"1834","ro","2","promise"
"1835","om","3","promise"
"1836","mi","4","promise"
"1837","is","5","promise"
"1838","se","6","promise"
"1839","si","1","sick"
"1840","ic","2","sick"
"1841","ck","3","sick"
"1842","we","1","weren"
"1843","er","2","weren"
"1844","re","3","weren"
"1845","en","4","weren"
"1846","as","1","asking"
"1847","sk","2","asking"
"1848","ki","3","asking"
"1849","in","4","asking"
"1850","ng","5","asking"
"1851","se","1","sense"
"1852","en","2","sense"
"1853","ns","3","sense"
"1854","se","4","sense"
"1855","wo","1","women"
"1856","om","2","women"
"1857","me","3","women"
"1858","en","4","women"
"1859","or","1","order"
"1860","rd","2","order"
"1861","de","3","order"
"1862","er","4","order"
"1863","it","1","its"
"1864","ts","2","its"
"1865","fa","1","fast"
"1866","as","2","fast"
"1867","st","3","fast"
"1868","br","1","brother"
"1869","ro","2","brother"
"1870","ot","3","brother"
"1871","th","4","brother"
"1872","he","5","brother"
"1873","er","6","brother"
"1874","ga","1","game"
"1875","am","2","game"
"1876","me","3","game"
"1877","ca","1","catch"
"1878","at","2","catch"
"1879","tc","3","catch"
"1880","ch","4","catch"
"1881","se","1","sent"
"1882","en","2","sent"
"1883","nt","3","sent"
"1884","so","1","sort"
"1885","or","2","sort"
"1886","rt","3","sort"
"1887","hi","1","himself"
"1888","im","2","himself"
"1889","ms","3","himself"
"1890","se","4","himself"
"1891","el","5","himself"
"1892","lf","6","himself"
"1893","bo","1","boys"
"1894","oy","2","boys"
"1895","ys","3","boys"
"1896","al","1","alive"
"1897","li","2","alive"
"1898","iv","3","alive"
